round,rmse,mae
702,1.9855691194534302,1.8156977891921997
703,2.0169897079467773,1.8444719314575195
704,2.050178289413452,1.8700617551803589
705,2.0565993785858154,1.869402289390564
706,2.0742127895355225,1.8807134628295898
707,2.1043596267700195,1.9157670736312866
708,2.123534917831421,1.9528254270553589
709,2.155386447906494,1.9971383810043335
710,2.175424814224243,2.022296905517578
711,2.2130165100097656,2.0703139305114746
712,2.2178666591644287,2.078734874725342
713,2.2962658405303955,2.1508398056030273
714,2.353127956390381,2.18411922454834
715,2.438035488128662,2.2586793899536133
716,2.4480462074279785,2.249640941619873
717,2.5112409591674805,2.310466766357422
718,2.6212704181671143,2.3447816371917725
719,2.744105339050293,2.442504644393921
720,2.837623357772827,2.5103583335876465
721,2.9471466541290283,2.6055569648742676
722,3.0158917903900146,2.6789913177490234
723,3.1109676361083984,2.7878916263580322
724,3.1905205249786377,2.8800547122955322
725,3.2669405937194824,2.981052875518799
726,3.2973034381866455,3.041905164718628
727,3.349822998046875,3.1165707111358643
728,3.423062801361084,3.1983699798583984
729,3.539884567260742,3.320939064025879
730,3.6199753284454346,3.378418207168579
